province,district,distid,yq,year,quarter,wave_anqar,gov_anqar,age_anqar,com_anqar,hea_anqar,com1,com2,com3,com3a,com3b,acts,acts_combat,acts_ci,acts_criminal,oti_d_s,oti_d_e,oti_d_m,oti_p_s,oti_p_e,nsp_d_s,nsp_d_e,nsp_d_m,nsp_p_s,nsp_p_e,lgcd_d_s,lgcd_d_e,lgcd_d_m,lgcd_p_s,lgcd_p_e,ai_d_s,orbat,eco_viirs,eco_dmsp,population,tot_d_s,tot_d_e,tot_d_m
Kabul,Mir Bacha Kot,103,2015q3,2015,3,,,,,,,,,,,,,,,0,0,0,0,0,57429,223145,144691.1183,2,8,0,0,0,0,0,75801,,135.26050690000002,,79881,57429,223145,144691.1183
Kabul,Mir Bacha Kot,103,2003q1,2003,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,79881,0,0,0
Kabul,Mir Bacha Kot,103,2002q1,2002,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,79881,0,0,0
Kabul,Mir Bacha Kot,103,2011q2,2011,2,12,-0.14751608,0.343845044,-0.423520399,,0.332997422,-0.633333333,0.733333333,0.566666667,0.166666667,1,0,0,0,0,0,0,0,0,0,0,4397.099121,0,0,0,0,0,0,0,517459,,,388,79881,0,0,4397.099121
Kabul,Mir Bacha Kot,103,2014q4,2014,4,26,0.249579886,-0.773525459,0.663688623,0.472504927,0.64951065,1.3125,0.9375,0.34375,0.59375,1,0,0,0,0,0,0,0,0,0,109945,131121.6652,0,3,0,0,0,0,0,86350,,122.81584709999998,,79881,0,109945,131121.6652
Kabul,Mir Bacha Kot,103,2015q4,2015,4,,,,,,,,,,,,,,,0,0,0,0,0,0,72905,16075.96716,0,3,0,0,0,0,0,16565,,144.6455437,,79881,0,72905,16075.96716
Kabul,Mir Bacha Kot,103,2007q2,2007,2,,,,,,,,,,,6,0,0,0,0,0,0,0,0,64550,111521,94287.12575,2,9,0,0,0,0,0,,,,,79881,64550,111521,94287.12575
Kabul,Mir Bacha Kot,103,2008q3,2008,3,1,0.664888915,,,,1.472001794,,,,,3,1,0,0,0,0,0,0,0,47599,116768,119222.7707,4,14,0,0,0,0,0,,,,69,79881,47599,116768,119222.7707
Kabul,Mir Bacha Kot,103,2013q1,2013,1,19,-0.424258852,-0.460661718,0.368345132,-0.308656764,0.008798949,1.375,0.9375,0.1875,0.75,10,1,0,0,0,0,0,0,0,0,0,1648.03125,0,0,0,0,0,0,0,77782,,,499,79881,0,0,1648.03125
Kabul,Mir Bacha Kot,103,2010q4,2010,4,10,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,4397.099121,0,0,0,0,0,0,0,138348,,,411,79881,0,0,4397.099121
Kabul,Mir Bacha Kot,103,2004q2,2004,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,79881,0,0,0
Kabul,Mir Bacha Kot,103,2014q3,2014,3,25,1.893856951,-1.0863892,,,1.314383967,0,,,,8,1,0,0,0,0,0,0,0,139142,266188,285966.6441,5,8,0,0,0,0,0,63538,,159.53785680000001,,79881,139142,266188,285966.6441
Kabul,Mir Bacha Kot,103,2016q2,2016,2,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30185,,,,79881,0,0,0
Kabul,Mir Bacha Kot,103,2007q4,2007,4,,,,,,,,,,,4,0,1,1,0,0,0,0,0,237781,142752,102784.5807,45,10,0,0,0,0,0,,,,,79881,237781,142752,102784.5807
Kabul,Mir Bacha Kot,103,2016q3,2016,3,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8297,,,,79881,0,0,0
Kabul,Mir Bacha Kot,103,2005q4,2005,4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,261900,0,58025.25931,17,0,0,0,0,0,0,,,,,79881,261900,0,58025.25931
Kabul,Mir Bacha Kot,103,2015q1,2015,1,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,6227,118343.7318,0,1,0,0,0,0,0,77962,,161.79885990000002,,79881,0,6227,118343.7318
Kabul,Mir Bacha Kot,103,2008q4,2008,4,2,,,,,,,,,,1,0,0,0,0,0,0,0,0,12795,104043,101634.8377,4,8,0,0,0,0,0,,,,69,79881,12795,104043,101634.8377
Kabul,Mir Bacha Kot,103,2002q3,2002,3,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,79881,0,0,0
Kabul,Mir Bacha Kot,103,2010q2,2010,2,8,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,35994,7135.5716090000005,0,2,0,0,0,0,0,250812,,,411,79881,0,35994,7135.5716090000005
Kabul,Mir Bacha Kot,103,2002q4,2002,4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,79881,0,0,0
Kabul,Mir Bacha Kot,103,2005q3,2005,3,,,,,,,,,,,1,0,0,0,0,0,0,0,0,162551,0,15521.18799,15,0,0,0,0,0,0,,,,,79881,162551,0,15521.18799
Kabul,Mir Bacha Kot,103,2009q3,2009,3,5,,,,,,,,,,0,0,0,0,0,0,0,0,0,7919,52367,56032.0194,3,6,0,0,0,0,0,,,,221,79881,7919,52367,56032.0194
Kabul,Mir Bacha Kot,103,2005q2,2005,2,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,79881,0,0,0
Kabul,Mir Bacha Kot,103,2010q3,2010,3,9,1.070793219,1.416520728,,2.175036819,0.588914871,,,,,4,0,0,0,0,0,0,0,0,0,7076,5003.613418999999,0,1,0,0,0,0,0,53524,,,411,79881,0,7076,5003.613418999999
Kabul,Mir Bacha Kot,103,2009q2,2009,2,4,-0.338963539,,,,0.072436617,,,,,2,0,0,1,0,0,0,0,0,6360,43141,66827.32199,3,3,0,0,0,0,0,,,,221,79881,6360,43141,66827.32199
Kabul,Mir Bacha Kot,103,2014q1,2014,1,23,0.031488561,-1.0863892,0.261948218,,0.416465611,0.25,1,0.5,0.5,5,1,0,0,0,0,0,0,0,200206,171325,122865.445,7,3,0,0,0,0,0,81366,,77.62940559,,79881,200206,171325,122865.445
Kabul,Mir Bacha Kot,103,2002q2,2002,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,79881,0,0,0
Kabul,Mir Bacha Kot,103,2009q4,2009,4,6,1.257854187,-1.0863892,,,0.284141846,,,,,1,0,0,1,0,0,0,0,0,0,194375,40808.29939,0,34,0,0,0,0,0,,,,221,79881,0,194375,40808.29939
Kabul,Mir Bacha Kot,103,2011q1,2011,1,11,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,4397.099121,0,0,0,0,0,0,0,219951,,,388,79881,0,0,4397.099121
Kabul,Mir Bacha Kot,103,2006q3,2006,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,84327,114524.6285,0,12,0,0,0,0,0,,,,,79881,0,84327,114524.6285
Kabul,Mir Bacha Kot,103,2013q2,2013,2,20,-0.552993949,-1.0863892,0.082886111,-0.356728253,-0.024058975,0.59375,0.9375,0.75,0.1875,5,1,0,0,0,0,0,0,0,259853,0,41133.31702,5,0,0,0,0,0,0,43931,,,499,79881,259853,0,41133.31702
Kabul,Mir Bacha Kot,103,2012q3,2012,3,17,3.355637795,0.165065764,1.281833874,1.630226614,1.868969233,1.125,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,1648.03125,0,0,0,0,0,0,0,35712,,,529,79881,0,0,1648.03125
Kabul,Mir Bacha Kot,103,2012q4,2012,4,18,0.437132109,-0.669237545,0.306524593,1.614202784,0.463050452,0.3125,1,0.375,0.625,3,2,0,0,0,0,0,0,0,0,0,1648.03125,0,0,0,0,0,0,0,93524,,,529,79881,0,0,1648.03125
Kabul,Mir Bacha Kot,103,2011q3,2011,3,13,,,,,,,,,,4,3,0,0,0,0,0,0,0,0,0,4397.099121,0,0,0,0,0,0,0,257559,,,388,79881,0,0,4397.099121
Kabul,Mir Bacha Kot,103,2005q1,2005,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,79881,0,0,0
Kabul,Mir Bacha Kot,103,2006q2,2006,2,,,,,,,,,,,2,0,0,0,0,0,0,0,0,222456,0,117267.0262,15,0,0,0,0,0,0,,,,,79881,222456,0,117267.0262
Kabul,Mir Bacha Kot,103,2014q2,2014,2,24,2.122346625,-1.0863892,0.572219555,0.824456898,1.191690566,0.5,0.875,0.375,0.5,4,0,0,0,0,0,0,0,0,235205,0,144656.4897,7,0,0,0,0,0,0,75638,,100.9351198,,79881,235205,0,144656.4897
Kabul,Mir Bacha Kot,103,2003q2,2003,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,79881,0,0,0
Kabul,Mir Bacha Kot,103,2003q3,2003,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,79881,0,0,0
Kabul,Mir Bacha Kot,103,2010q1,2010,1,7,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,93402,12546.3528,0,12,0,0,0,0,0,303899,,,411,79881,0,93402,12546.3528
Kabul,Mir Bacha Kot,103,2004q3,2004,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,79881,0,0,0
Kabul,Mir Bacha Kot,103,2007q1,2007,1,,,,,,,,,,,3,1,0,0,0,0,0,0,0,45291,0,98311.03377000001,3,0,0,0,0,0,0,,,,,79881,45291,0,98311.03377000001
Kabul,Mir Bacha Kot,103,2011q4,2011,4,14,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,4397.099121,0,0,0,0,0,0,0,305257,,,388,79881,0,0,4397.099121
Kabul,Mir Bacha Kot,103,2007q3,2007,3,,,,,,,,,,,2,0,0,0,0,0,0,0,0,86751,92277,86721.13052,7,5,0,0,0,0,0,,,,,79881,86751,92277,86721.13052
Kabul,Mir Bacha Kot,103,2003q4,2003,4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,79881,0,0,0
Kabul,Mir Bacha Kot,103,2016q1,2016,1,,,,,,,,,,,,,,,0,0,0,0,0,0,50045,2274.772705,0,1,0,0,0,0,0,34912,,144.6455437,,79881,0,50045,2274.772705
Kabul,Mir Bacha Kot,103,2012q1,2012,1,15,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4397.099121,0,0,0,0,0,0,0,34052,,,529,79881,0,0,4397.099121
Kabul,Mir Bacha Kot,103,2004q1,2004,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,79881,0,0,0
Kabul,Mir Bacha Kot,103,2013q4,2013,4,22,1.552856915,-0.085225229,0.58184822,,0.872109057,0.64516129,0.96875,0.75,0.21875,1,0,0,0,0,0,0,0,0,52469,0,122198.722,1,0,0,0,0,0,0,112449,,,499,79881,52469,0,122198.722
Kabul,Mir Bacha Kot,103,2004q4,2004,4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,79881,0,0,0
Kabul,Kalakan,104,2009q2,2009,2,4,2.487591666,,,,1.566781998,,,,,0,0,0,0,0,0,0,0,0,65840,83341,71402.01254,5,4,0,0,0,0,0,,,,32,55361,65840,83341,71402.01254
Kabul,Kalakan,104,2003q3,2003,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,55361,0,0,0
Kabul,Kalakan,104,2014q4,2014,4,26,2.435724123,-1.0863892,1.566115024,1.734381506,1.877672686,1.9375,1,0,1,3,0,0,0,0,0,0,0,0,19924,252751,157493.7039,3,10,0,0,0,0,0,20619,,95.16925434,,55361,19924,252751,157493.7039
Kabul,Kalakan,104,2010q3,2010,3,9,-0.436406639,-0.559460794,,-0.356728253,0.621617529,,,,,1,0,0,0,0,0,0,0,0,0,20805,9674.154784999999,0,1,0,0,0,0,0,40644,,,140,55361,0,20805,9674.154784999999
Kabul,Kalakan,104,2007q3,2007,3,,,,,,,,,,,2,0,0,1,0,0,0,0,0,143000,29915,133538.4818,9,4,0,0,0,0,0,,,,,55361,143000,29915,133538.4818
Kabul,Kalakan,104,2002q3,2002,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,55361,0,0,0
Kabul,Kalakan,104,2006q2,2006,2,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,55361,0,0,0
Kabul,Kalakan,104,2015q3,2015,3,,,,,,,,,,,,,,,0,0,0,0,0,0,228799,72994.59555,0,10,0,0,0,0,0,51310,,99.41412388,,55361,0,228799,72994.59555
Kabul,Kalakan,104,2012q3,2012,3,17,,,,,,,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12745,,,339,55361,0,0,0
Kabul,Kalakan,104,2005q2,2005,2,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,55361,0,0,0
Kabul,Kalakan,104,2016q2,2016,2,,,,,,,,,,,,,,,0,0,0,0,0,0,0,11001.42847,0,0,0,0,0,0,0,18577,,,,55361,0,0,11001.42847
Kabul,Kalakan,104,2002q2,2002,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,55361,0,0,0
Kabul,Kalakan,104,2014q1,2014,1,23,,,,,,,,,,1,0,0,0,0,0,0,0,0,70892,0,159840.8332,4,0,0,0,0,0,0,29237,,58.93245142,,55361,70892,0,159840.8332
Kabul,Kalakan,104,2003q4,2003,4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,55361,0,0,0
Kabul,Kalakan,104,2016q3,2016,3,,,,,,,,,,,,,,,0,0,0,0,0,0,51340,3667.142822,0,1,0,0,0,0,0,8738,,,,55361,0,51340,3667.142822
Kabul,Kalakan,104,2016q1,2016,1,,,,,,,,,,,,,,,0,0,0,0,0,0,85417,21008.83191,0,3,0,0,0,0,0,27864,,111.522857,,55361,0,85417,21008.83191
Kabul,Kalakan,104,2005q1,2005,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,55361,0,0,0
Kabul,Kalakan,104,2002q4,2002,4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,55361,0,0,0
Kabul,Kalakan,104,2009q3,2009,3,5,1.064268727,,,,0.587913688,,,,,0,0,0,0,0,0,0,0,0,2031,34927,54717.82709,2,4,0,0,0,0,0,,,,32,55361,2031,34927,54717.82709
Kabul,Kalakan,104,2006q1,2006,1,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,55361,0,0,0
Kabul,Kalakan,104,2010q1,2010,1,7,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,57342,15862.3136,0,3,0,0,0,0,0,257312,,,140,55361,0,57342,15862.3136
Kabul,Kalakan,104,2013q2,2013,2,20,0.945648644,-1.0863892,0.526082381,0.172058123,0.719645727,0.8125,0.9375,0.6875,0.25,6,2,0,0,0,0,0,0,0,131938,0,16427.49878,3,0,0,0,0,0,0,148638,,,233,55361,131938,0,16427.49878
Kabul,Kalakan,104,2013q3,2013,3,21,2.131573063,-1.0863892,1.024684567,-1.39026526,1.349029541,1.125,1,0.3125,0.6875,2,0,0,0,0,0,0,0,0,374748,0,69496.50507999999,15,0,0,0,0,0,0,22002,,,233,55361,374748,0,69496.50507999999
Kabul,Kalakan,104,2004q3,2004,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,55361,0,0,0
Kabul,Kalakan,104,2005q4,2005,4,,,,,,,,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,55361,0,0,0
Kabul,Kalakan,104,2007q1,2007,1,,,,,,,,,,,5,1,1,1,0,0,0,0,0,395624,0,116936.6256,24,0,0,0,0,0,0,,,,,55361,395624,0,116936.6256
Kabul,Kalakan,104,2009q4,2009,4,6,2.145521668,-0.203009226,,,0.947813286,,,,,1,1,0,0,0,0,0,0,0,0,58575,29079.252080000002,0,5,0,0,0,0,0,,,,32,55361,0,58575,29079.252080000002
Kabul,Kalakan,104,2007q4,2007,4,,,,,,,,,,,4,0,1,1,0,0,0,0,0,102810,281200,116127.5251,8,19,0,0,0,0,0,,,,,55361,102810,281200,116127.5251
Kabul,Kalakan,104,2013q4,2013,4,22,0.935991702,-0.773525459,-0.636487612,,0.149395573,-0.125,0.5,0.125,0.375,4,0,0,0,0,0,0,0,0,238377,0,133700.875,7,0,0,0,0,0,0,60848,,,233,55361,238377,0,133700.875
Kabul,Kalakan,104,2005q3,2005,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,55361,0,0,0
Kabul,Kalakan,104,2004q2,2004,2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,55361,0,0,0
Kabul,Kalakan,104,2004q4,2004,4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,55361,0,0,0
Kabul,Kalakan,104,2013q1,2013,1,19,,,,,,,,,,3,0,0,0,0,0,0,0,0,35992,0,3272,1,0,0,0,0,0,0,33085,,,233,55361,35992,0,3272
Kabul,Kalakan,104,2008q3,2008,3,1,,,,,,,,,,0,0,0,0,0,0,0,0,0,104989,45666,164403.6481,9,4,0,0,0,0,0,,,,0.01,55361,104989,45666,164403.6481
Kabul,Kalakan,104,2010q4,2010,4,10,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,38017,2000.894775,0,1,0,0,0,0,0,56837,,,140,55361,0,38017,2000.894775
Kabul,Kalakan,104,2009q1,2009,1,3,0.580795506,,,-0.374208794,0.055165854,,,,,0,0,0,0,0,0,0,0,0,67431,232287,82330.81772,4,16,0,0,0,0,0,,,,32,55361,67431,232287,82330.81772
Kabul,Kalakan,104,2010q2,2010,2,8,2.630494194,0.733908929,,,1.052511047,,,,,4,1,0,0,0,0,0,0,0,3296,3296,14618.15479,1,1,0,0,0,0,0,178024,,,140,55361,3296,3296,14618.15479
Kabul,Kalakan,104,2007q2,2007,2,,,,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,116936.6256,0,0,0,0,0,0,0,,,,,55361,0,0,116936.6256
Kabul,Kalakan,104,2002q1,2002,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,55361,0,0,0
Kabul,Kalakan,104,2014q3,2014,3,25,-1.463282976,-1.0863892,,,-0.256801468,-0.625,,,,3,0,0,0,0,0,0,0,0,51732,278350,258746.7713,2,9,0,0,0,0,0,21277,,136.07024130000002,,55361,51732,278350,258746.7713
Kabul,Kalakan,104,2015q4,2015,4,,,,,,,,,,,,,,,0,0,0,0,0,745,132791,33577.24478,1,7,0,0,0,0,0,18608,,111.522857,,55361,745,132791,33577.24478
Kabul,Kalakan,104,2011q4,2011,4,14,,,,,,,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251233,,,218,55361,0,0,0
Kabul,Kalakan,104,2006q3,2006,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,55361,0,0,0
Kabul,Kalakan,104,2012q1,2012,1,15,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,,,339,55361,0,0,0
Kabul,Kalakan,104,2003q2,2003,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,55361,0,0,0
Kabul,Kalakan,104,2011q3,2011,3,13,,,,,,,,,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107780,,,218,55361,0,0,0
Kabul,Kalakan,104,2015q1,2015,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,27573,0,134382.4829,1,0,0,0,0,0,0,29906,,129.52358020000003,,55361,27573,0,134382.4829
Kabul,Kalakan,104,2012q2,2012,2,16,1.146955751,-0.773525459,0.201905489,-0.308656764,0.844107721,-0.6,1,0.25,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21557,,,339,55361,0,0,0
Kabul,Kalakan,104,2003q1,2003,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,55361,0,0,0
Kabul,Kalakan,104,2008q1,2008,1,,,,,,,,,,,4,0,2,0,0,0,0,0,0,225540,46661,138686.4284,14,5,0,0,0,0,0,,,,0.01,55361,225540,46661,138686.4284
Kabul,Kalakan,104,2012q4,2012,4,18,-1.352411955,-0.752667876,-0.558911423,-0.308656764,-0.72071151,-0.5,1,0.8125,0.1875,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60823,,,339,55361,0,0,0
Kabul,Kalakan,104,2006q4,2006,4,,,,,,,,,,,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,55361,0,0,0
Kabul,Kalakan,104,2004q1,2004,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,55361,0,0,0
Kabul,Kalakan,104,2011q2,2011,2,12,-0.658945789,-0.986272803,0.253295578,,-0.062323892,1.06,0.96,0.08,0.88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479504,,,218,55361,0,0,0
Kabul,Kalakan,104,2008q4,2008,4,2,,,,,,,,,,1,0,0,1,0,0,0,0,0,17068,171206,134124.4288,3,12,0,0,0,0,0,,,,0.01,55361,17068,171206,134124.4288
Kabul,Kalakan,104,2008q2,2008,2,,,,,,,,,,,2,1,0,0,0,0,0,0,0,71910,96301,139155.6825,6,6,0,0,0,0,0,,,,0.01,55361,71910,96301,139155.6825
Kabul,Kalakan,104,2015q2,2015,2,,,,,,,,,,,,,,,0,0,0,0,0,65296,263489,119197.0663,2,8,0,0,0,0,0,57493,,102.73638709999999,,55361,65296,263489,119197.0663
Kabul,Kalakan,104,2011q1,2011,1,11,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173203,,,218,55361,0,0,0
Kabul,Kalakan,104,2014q2,2014,2,24,,,,,,,,,,2,0,0,0,0,0,0,0,0,275720,0,215504.033,9,0,0,0,0,0,0,22537,,66.82650817,,55361,275720,0,215504.033
Kabul,Qarabagh,105,2004q1,2004,1,,,,,,,,,,,2,0,0,0,0,0,0,0,0,66993,0,3346.616943,2,0,0,0,0,0,0,,,,,128299,66993,0,3346.616943
Kabul,Qarabagh,105,2014q3,2014,3,25,-1.37193249,-0.854187471,,,-0.69591577,1,,,,39,5,1,0,41455.53,532582.36,260976.6628,3,20,120481,333872,405079.8285,4,14,0,0,0,0,0,75173,21,492.44426550000003,,128299,161936.53,866454.36,666056.4913
Kabul,Qarabagh,105,2014q2,2014,2,24,1.710012498,-0.683860943,0.849417926,0.065686541,0.831960684,1.666666667,0.916666667,0.583333333,0.333333333,29,5,0,0,112743.3108,55620.98,221297.5186,9,2,368386,0,361001.8627,12,0,0,0,0,0,0,64138,21,248.4933582,,128299,481129.3108,55620.98,582299.3813
Kabul,Qarabagh,105,2013q1,2013,1,19,1.135728876,-0.336076157,0.133587142,-0.616210912,0.505063199,0.258064516,0.875,0.1875,0.6875,11,3,0,0,56833.38,30967.99,62647.643370000005,3,1,0,0,0,0,0,0,0,0,0,0,97158,27,,1352,128299,56833.38,30967.99,62647.643370000005
Kabul,Qarabagh,105,2005q1,2005,1,,,,,,,,,,,3,0,0,1,0,0,0,0,0,299338,0,294736.2595,16,0,0,0,0,0,0,,,,,128299,299338,0,294736.2595
Kabul,Qarabagh,105,2012q3,2012,3,17,-0.568495004,-0.235449733,0.105805704,-0.778090029,0.013663732,0.375,1,0.4375,0.5625,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60290,24,,1473,128299,0,0,0
Kabul,Qarabagh,105,2009q3,2009,3,5,-0.256567671,,,,0.108329993,,,,,6,1,2,0,0,0,0,0,0,0,14928,5339.828987,0,3,0,0,0,0,0,,0,,552,128299,0,14928,5339.828987
Kabul,Qarabagh,105,2003q4,2003,4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,128299,0,0,0
Kabul,Qarabagh,105,2008q4,2008,4,2,,,,,,,,,,6,0,0,1,0,0,0,0,0,0,40845,15582.56055,0,6,0,0,0,0,0,,,,147,128299,0,40845,15582.56055
Kabul,Qarabagh,105,2016q2,2016,2,,,,,,,,,,,,,,,0,0,0,0,0,15171,94814,71772.56637999999,1,5,0,0,0,0,0,42790,4,,,128299,15171,94814,71772.56637999999
Kabul,Qarabagh,105,2009q2,2009,2,4,-1.06574809,,,,-0.489897372,,,,,3,1,0,0,0,0,0,0,0,0,11002,8716.445152,0,2,0,0,0,0,0,,0,,552,128299,0,11002,8716.445152
Kabul,Qarabagh,105,2003q2,2003,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,128299,0,0,0
Kabul,Qarabagh,105,2006q3,2006,3,,,,,,,,,,,5,4,0,0,0,0,0,0,0,17633,660432,182172.51,4,55,0,0,0,0,0,,,,,128299,17633,660432,182172.51
Kabul,Qarabagh,105,2014q4,2014,4,26,0.66260617,-1.001112742,0.24519344,-0.041129273,0.48487614,0.21875,0.96875,0.1875,0.78125,37,2,0,0,0,32656.28083,15638.10962,0,3,115801,453543,391347.4813,7,14,0,0,0,0,0,82173,16,372.7122838,,128299,115801,486199.2808,406985.5909
Kabul,Qarabagh,105,2008q2,2008,2,,,,,,,,,,,3,2,0,0,0,0,0,0,0,0,10639,25382.09014,0,6,0,0,0,0,0,,,,147,128299,0,10639,25382.09014
Kabul,Qarabagh,105,2006q4,2006,4,,,,,,,,,,,3,3,0,0,0,0,0,0,0,31619,203574,90946.93385,8,26,0,0,0,0,0,,,,,128299,31619,203574,90946.93385
Kabul,Qarabagh,105,2002q1,2002,1,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,128299,0,0,0
Kabul,Qarabagh,105,2007q3,2007,3,,,,,,,,,,,15,4,0,2,0,0,0,0,0,26654,69495,54273.96502,12,10,0,0,0,0,0,,,,,128299,26654,69495,54273.96502
Kabul,Qarabagh,105,2013q2,2013,2,20,0.990908709,-1.039075213,0.495682216,-1.325578243,0.538897872,0.870967742,0.96875,0.5,0.46875,16,2,0,0,84025.68,3203.28,70333.84985,5,1,61542,0,7353.177979000001,2,0,0,0,0,0,0,87327,27,,1352,128299,145567.68,3203.28,77687.02782999999
Kabul,Qarabagh,105,2016q3,2016,3,,,,,,,,,,,,,,,0,0,0,0,0,0,270242,18932.22757,0,10,0,0,0,0,0,0,,,,128299,0,270242,18932.22757
Kabul,Qarabagh,105,2005q2,2005,2,,,,,,,,,,,6,1,0,2,0,0,0,0,0,343467,23294,375026.8972,23,1,0,0,0,0,0,,,,,128299,343467,23294,375026.8972
Kabul,Qarabagh,105,2004q4,2004,4,,,,,,,,,,,6,0,0,0,0,0,0,0,0,708982,0,191580.5125,42,0,0,0,0,0,0,,,,,128299,708982,0,191580.5125
